Iteration,Avg Residual,Avg Error
5252,-0.015796,0.075578
5253,-0.0157958,0.0755774
5254,-0.0157955,0.0755768
5255,-0.0157952,0.0755762
5256,-0.0157949,0.0755756
5257,-0.0157946,0.0755749
5258,-0.0157943,0.0755743
5259,-0.0157941,0.0755737
5260,-0.0157938,0.0755731
5261,-0.0157935,0.0755725
5262,-0.0157932,0.0755719
5263,-0.0157929,0.0755713
5264,-0.0157926,0.0755707
5265,-0.0157924,0.0755701
5266,-0.0157921,0.0755695
5267,-0.0157918,0.0755689
5268,-0.0157915,0.0755683
5269,-0.0157912,0.0755677
5270,-0.0157909,0.0755671
5271,-0.0157907,0.0755665
5272,-0.0157904,0.0755659
5273,-0.0157901,0.0755653
5274,-0.0157898,0.0755647
5275,-0.0157895,0.0755641
5276,-0.0157893,0.0755635
5277,-0.015789,0.0755629
5278,-0.0157887,0.0755623
5279,-0.0157884,0.0755617
5280,-0.0157881,0.0755611
5281,-0.0157879,0.0755605
5282,-0.0157876,0.0755599
5283,-0.0157873,0.0755593
5284,-0.015787,0.0755587
5285,-0.0157867,0.0755581
5286,-0.0157865,0.0755575
5287,-0.0157862,0.0755569
5288,-0.0157859,0.0755563
5289,-0.0157856,0.0755557
5290,-0.0157853,0.0755551
5291,-0.0157851,0.0755545
5292,-0.0157848,0.0755539
5293,-0.0157845,0.0755533
5294,-0.0157842,0.0755527
5295,-0.0157839,0.0755521
5296,-0.0157837,0.0755515
5297,-0.0157834,0.0755509
5298,-0.0157831,0.0755503
5299,-0.0157828,0.0755497
5300,-0.0157826,0.0755491
5301,-0.0157823,0.0755486
5302,-0.015782,0.075548
5303,-0.0157817,0.0755474
5304,-0.0157814,0.0755468
5305,-0.0157812,0.0755462
5306,-0.0157809,0.0755456
5307,-0.0157806,0.075545
5308,-0.0157803,0.0755444
5309,-0.0157801,0.0755438
5310,-0.0157798,0.0755432
5311,-0.0157795,0.0755426
5312,-0.0157792,0.0755421
5313,-0.015779,0.0755415
5314,-0.0157787,0.0755409
5315,-0.0157784,0.0755403
5316,-0.0157781,0.0755397
5317,-0.0157779,0.0755391
5318,-0.0157776,0.0755385
5319,-0.0157773,0.0755379
5320,-0.015777,0.0755374
5321,-0.0157768,0.0755368
5322,-0.0157765,0.0755362
5323,-0.0157762,0.0755356
5324,-0.0157759,0.075535
5325,-0.0157757,0.0755344
5326,-0.0157754,0.0755338
5327,-0.0157751,0.0755333
5328,-0.0157748,0.0755327
5329,-0.0157746,0.0755321
5330,-0.0157743,0.0755315
5331,-0.015774,0.0755309
5332,-0.0157738,0.0755303
5333,-0.0157735,0.0755298
5334,-0.0157732,0.0755292
5335,-0.0157729,0.0755286
5336,-0.0157727,0.075528
5337,-0.0157724,0.0755274
5338,-0.0157721,0.0755269
5339,-0.0157718,0.0755263
5340,-0.0157716,0.0755257
5341,-0.0157713,0.0755251
5342,-0.015771,0.0755245
5343,-0.0157708,0.075524
5344,-0.0157705,0.0755234
5345,-0.0157702,0.0755228
5346,-0.0157699,0.0755222
5347,-0.0157697,0.0755216
5348,-0.0157694,0.0755211
5349,-0.0157691,0.0755205
5350,-0.0157689,0.0755199
5351,-0.0157686,0.0755193
5352,-0.0157683,0.0755188
5353,-0.0157681,0.0755182
5354,-0.0157678,0.0755176
5355,-0.0157675,0.075517
5356,-0.0157672,0.0755165
5357,-0.015767,0.0755159
5358,-0.0157667,0.0755153
5359,-0.0157664,0.0755147
5360,-0.0157662,0.0755142
5361,-0.0157659,0.0755136
5362,-0.0157656,0.075513
5363,-0.0157654,0.0755124
5364,-0.0157651,0.0755119
5365,-0.0157648,0.0755113
5366,-0.0157646,0.0755107
5367,-0.0157643,0.0755102
5368,-0.015764,0.0755096
5369,-0.0157638,0.075509
5370,-0.0157635,0.0755084
5371,-0.0157632,0.0755079
5372,-0.015763,0.0755073
5373,-0.0157627,0.0755067
5374,-0.0157624,0.0755062
5375,-0.0157622,0.0755056
5376,-0.0157619,0.075505
5377,-0.0157616,0.0755045
5378,-0.0157614,0.0755039
5379,-0.0157611,0.0755033
5380,-0.0157608,0.0755027
5381,-0.0157606,0.0755022
5382,-0.0157603,0.0755016
5383,-0.01576,0.075501
5384,-0.0157598,0.0755005
5385,-0.0157595,0.0754999
5386,-0.0157592,0.0754993
5387,-0.015759,0.0754988
5388,-0.0157587,0.0754982
5389,-0.0157584,0.0754977
5390,-0.0157582,0.0754971
5391,-0.0157579,0.0754965
5392,-0.0157576,0.075496
5393,-0.0157574,0.0754954
5394,-0.0157571,0.0754948
5395,-0.0157568,0.0754943
5396,-0.0157566,0.0754937
5397,-0.0157563,0.0754931
5398,-0.0157561,0.0754926
5399,-0.0157558,0.075492
5400,-0.0157555,0.0754915
5401,-0.0157553,0.0754909
5402,-0.015755,0.0754903
5403,-0.0157547,0.0754898
5404,-0.0157545,0.0754892
5405,-0.0157542,0.0754887
5406,-0.015754,0.0754881
5407,-0.0157537,0.0754875
5408,-0.0157534,0.075487
5409,-0.0157532,0.0754864
5410,-0.0157529,0.0754859
5411,-0.0157526,0.0754853
5412,-0.0157524,0.0754847
5413,-0.0157521,0.0754842
5414,-0.0157519,0.0754836
5415,-0.0157516,0.0754831
5416,-0.0157513,0.0754825
5417,-0.0157511,0.075482
5418,-0.0157508,0.0754814
5419,-0.0157506,0.0754808
5420,-0.0157503,0.0754803
5421,-0.01575,0.0754797
5422,-0.0157498,0.0754792
5423,-0.0157495,0.0754786
5424,-0.0157493,0.0754781
5425,-0.015749,0.0754775
5426,-0.0157487,0.075477
5427,-0.0157485,0.0754764
5428,-0.0157482,0.0754759
5429,-0.015748,0.0754753
5430,-0.0157477,0.0754748
5431,-0.0157474,0.0754742
5432,-0.0157472,0.0754737
5433,-0.0157469,0.0754731
5434,-0.0157467,0.0754725
5435,-0.0157464,0.075472
5436,-0.0157461,0.0754714
5437,-0.0157459,0.0754709
5438,-0.0157456,0.0754703
5439,-0.0157454,0.0754698
5440,-0.0157451,0.0754692
5441,-0.0157448,0.0754687
5442,-0.0157446,0.0754681
5443,-0.0157443,0.0754676
5444,-0.0157441,0.0754671
5445,-0.0157438,0.0754665
5446,-0.0157436,0.075466
5447,-0.0157433,0.0754654
5448,-0.015743,0.0754649
5449,-0.0157428,0.0754643
5450,-0.0157425,0.0754638
5451,-0.0157423,0.0754632
5452,-0.015742,0.0754627
5453,-0.0157418,0.0754621
5454,-0.0157415,0.0754616
5455,-0.0157413,0.075461
5456,-0.015741,0.0754605
5457,-0.0157407,0.07546
5458,-0.0157405,0.0754594
5459,-0.0157402,0.0754589
5460,-0.01574,0.0754583
5461,-0.0157397,0.0754578
5462,-0.0157395,0.0754572
5463,-0.0157392,0.0754567
5464,-0.015739,0.0754561
5465,-0.0157387,0.0754556
5466,-0.0157384,0.0754551
5467,-0.0157382,0.0754545
5468,-0.0157379,0.075454
5469,-0.0157377,0.0754534
5470,-0.0157374,0.0754529
5471,-0.0157372,0.0754524
5472,-0.0157369,0.0754518
5473,-0.0157367,0.0754513
5474,-0.0157364,0.0754507
5475,-0.0157362,0.0754502
5476,-0.0157359,0.0754497
5477,-0.0157357,0.0754491
5478,-0.0157354,0.0754486
5479,-0.0157352,0.075448
5480,-0.0157349,0.0754475
5481,-0.0157346,0.075447
5482,-0.0157344,0.0754464
5483,-0.0157341,0.0754459
5484,-0.0157339,0.0754454
5485,-0.0157336,0.0754448
5486,-0.0157334,0.0754443
5487,-0.0157331,0.0754437
5488,-0.0157329,0.0754432
5489,-0.0157326,0.0754427
5490,-0.0157324,0.0754421
5491,-0.0157321,0.0754416
5492,-0.0157319,0.0754411
5493,-0.0157316,0.0754405
5494,-0.0157314,0.07544
5495,-0.0157311,0.0754395
5496,-0.0157309,0.0754389
5497,-0.0157306,0.0754384
5498,-0.0157304,0.0754379
5499,-0.0157301,0.0754373
5500,-0.0157299,0.0754368
5501,-0.0157296,0.0754363
5502,-0.0157294,0.0754357
5503,-0.0157291,0.0754352
5504,-0.0157289,0.0754347
5505,-0.0157286,0.0754342
5506,-0.0157284,0.0754336
5507,-0.0157281,0.0754331
5508,-0.0157279,0.0754326
5509,-0.0157276,0.075432
5510,-0.0157274,0.0754315
5511,-0.0157271,0.075431
5512,-0.0157269,0.0754304
5513,-0.0157266,0.0754299
5514,-0.0157264,0.0754294
5515,-0.0157261,0.0754289
5516,-0.0157259,0.0754283
5517,-0.0157256,0.0754278
5518,-0.0157254,0.0754273
5519,-0.0157251,0.0754268
5520,-0.0157249,0.0754262
5521,-0.0157246,0.0754257
5522,-0.0157244,0.0754252
5523,-0.0157242,0.0754246
5524,-0.0157239,0.0754241
5525,-0.0157237,0.0754236
5526,-0.0157234,0.0754231
5527,-0.0157232,0.0754225
5528,-0.0157229,0.075422
5529,-0.0157227,0.0754215
5530,-0.0157224,0.075421
5531,-0.0157222,0.0754204
5532,-0.0157219,0.0754199
5533,-0.0157217,0.0754194
5534,-0.0157214,0.0754189
5535,-0.0157212,0.0754184
5536,-0.015721,0.0754178
5537,-0.0157207,0.0754173
5538,-0.0157205,0.0754168
5539,-0.0157202,0.0754163
5540,-0.01572,0.0754158
5541,-0.0157197,0.0754152
5542,-0.0157195,0.0754147
5543,-0.0157192,0.0754142
5544,-0.015719,0.0754137
5545,-0.0157187,0.0754131
5546,-0.0157185,0.0754126
5547,-0.0157183,0.0754121
5548,-0.015718,0.0754116
5549,-0.0157178,0.0754111
5550,-0.0157175,0.0754106
5551,-0.0157173,0.07541
5552,-0.015717,0.0754095
5553,-0.0157168,0.075409
5554,-0.0157166,0.0754085
5555,-0.0157163,0.075408
5556,-0.0157161,0.0754075
5557,-0.0157158,0.0754069
5558,-0.0157156,0.0754064
5559,-0.0157153,0.0754059
5560,-0.0157151,0.0754054
5561,-0.0157149,0.0754049
5562,-0.0157146,0.0754044
5563,-0.0157144,0.0754038
5564,-0.0157141,0.0754033
5565,-0.0157139,0.0754028
5566,-0.0157136,0.0754023
5567,-0.0157134,0.0754018
5568,-0.0157132,0.0754013
5569,-0.0157129,0.0754008
5570,-0.0157127,0.0754002
5571,-0.0157124,0.0753997
5572,-0.0157122,0.0753992
5573,-0.015712,0.0753987
5574,-0.0157117,0.0753982
5575,-0.0157115,0.0753977
5576,-0.0157112,0.0753972
5577,-0.015711,0.0753967
5578,-0.0157107,0.0753962
5579,-0.0157105,0.0753956
5580,-0.0157103,0.0753951
5581,-0.01571,0.0753946
5582,-0.0157098,0.0753941
5583,-0.0157095,0.0753936
5584,-0.0157093,0.0753931
5585,-0.0157091,0.0753926
5586,-0.0157088,0.0753921
5587,-0.0157086,0.0753916
5588,-0.0157084,0.0753911
5589,-0.0157081,0.0753906
5590,-0.0157079,0.07539
5591,-0.0157076,0.0753895
5592,-0.0157074,0.075389
5593,-0.0157072,0.0753885
5594,-0.0157069,0.075388
5595,-0.0157067,0.0753875
5596,-0.0157064,0.075387
5597,-0.0157062,0.0753865
5598,-0.015706,0.075386
5599,-0.0157057,0.0753855
5600,-0.0157055,0.075385
5601,-0.0157053,0.0753845
5602,-0.015705,0.075384
5603,-0.0157048,0.0753835
5604,-0.0157045,0.075383
5605,-0.0157043,0.0753825
5606,-0.0157041,0.075382
5607,-0.0157038,0.0753815
5608,-0.0157036,0.075381
5609,-0.0157034,0.0753805
5610,-0.0157031,0.0753799
5611,-0.0157029,0.0753794
5612,-0.0157026,0.0753789
5613,-0.0157024,0.0753784
5614,-0.0157022,0.0753779
5615,-0.0157019,0.0753774
5616,-0.0157017,0.0753769
5617,-0.0157015,0.0753764
5618,-0.0157012,0.0753759
5619,-0.015701,0.0753754
5620,-0.0157008,0.0753749
5621,-0.0157005,0.0753744
5622,-0.0157003,0.0753739
5623,-0.0157001,0.0753734
5624,-0.0156998,0.0753729
5625,-0.0156996,0.0753724
5626,-0.0156994,0.0753719
5627,-0.0156991,0.0753715
5628,-0.0156989,0.075371
5629,-0.0156986,0.0753705
5630,-0.0156984,0.07537
5631,-0.0156982,0.0753695
5632,-0.0156979,0.075369
5633,-0.0156977,0.0753685
5634,-0.0156975,0.075368
5635,-0.0156972,0.0753675
5636,-0.015697,0.075367
5637,-0.0156968,0.0753665
5638,-0.0156965,0.075366
5639,-0.0156963,0.0753655
5640,-0.0156961,0.075365
5641,-0.0156958,0.0753645
5642,-0.0156956,0.075364
5643,-0.0156954,0.0753635
5644,-0.0156951,0.075363
5645,-0.0156949,0.0753625
5646,-0.0156947,0.075362
5647,-0.0156945,0.0753615
5648,-0.0156942,0.0753611
5649,-0.015694,0.0753606
5650,-0.0156938,0.0753601
5651,-0.0156935,0.0753596
5652,-0.0156933,0.0753591
5653,-0.0156931,0.0753586
5654,-0.0156928,0.0753581
5655,-0.0156926,0.0753576
5656,-0.0156924,0.0753571
5657,-0.0156921,0.0753566
5658,-0.0156919,0.0753561
5659,-0.0156917,0.0753557
5660,-0.0156914,0.0753552
5661,-0.0156912,0.0753547
5662,-0.015691,0.0753542
5663,-0.0156908,0.0753537
5664,-0.0156905,0.0753532
5665,-0.0156903,0.0753527
5666,-0.0156901,0.0753522
5667,-0.0156898,0.0753517
5668,-0.0156896,0.0753513
5669,-0.0156894,0.0753508
5670,-0.0156891,0.0753503
5671,-0.0156889,0.0753498
5672,-0.0156887,0.0753493
5673,-0.0156885,0.0753488
5674,-0.0156882,0.0753483
5675,-0.015688,0.0753479
5676,-0.0156878,0.0753474
5677,-0.0156875,0.0753469
5678,-0.0156873,0.0753464
5679,-0.0156871,0.0753459
5680,-0.0156869,0.0753454
5681,-0.0156866,0.0753449
5682,-0.0156864,0.0753445
5683,-0.0156862,0.075344
5684,-0.0156859,0.0753435
5685,-0.0156857,0.075343
5686,-0.0156855,0.0753425
5687,-0.0156853,0.075342
5688,-0.015685,0.0753416
5689,-0.0156848,0.0753411
5690,-0.0156846,0.0753406
5691,-0.0156843,0.0753401
5692,-0.0156841,0.0753396
5693,-0.0156839,0.0753392
5694,-0.0156837,0.0753387
5695,-0.0156834,0.0753382
5696,-0.0156832,0.0753377
5697,-0.015683,0.0753372
5698,-0.0156828,0.0753368
5699,-0.0156825,0.0753363
5700,-0.0156823,0.0753358
5701,-0.0156821,0.0753353
5702,-0.0156819,0.0753348
5703,-0.0156816,0.0753344
5704,-0.0156814,0.0753339
5705,-0.0156812,0.0753334
5706,-0.015681,0.0753329
5707,-0.0156807,0.0753324
5708,-0.0156805,0.075332
5709,-0.0156803,0.0753315
5710,-0.0156801,0.075331
5711,-0.0156798,0.0753305
5712,-0.0156796,0.0753301
5713,-0.0156794,0.0753296
5714,-0.0156792,0.0753291
5715,-0.0156789,0.0753286
5716,-0.0156787,0.0753282
5717,-0.0156785,0.0753277
5718,-0.0156783,0.0753272
5719,-0.015678,0.0753267
5720,-0.0156778,0.0753263
5721,-0.0156776,0.0753258
5722,-0.0156774,0.0753253
5723,-0.0156771,0.0753248
5724,-0.0156769,0.0753244
5725,-0.0156767,0.0753239
5726,-0.0156765,0.0753234
5727,-0.0156762,0.0753229
5728,-0.015676,0.0753225
5729,-0.0156758,0.075322
5730,-0.0156756,0.0753215
5731,-0.0156754,0.0753211
5732,-0.0156751,0.0753206
5733,-0.0156749,0.0753201
5734,-0.0156747,0.0753196
5735,-0.0156745,0.0753192
5736,-0.0156742,0.0753187
5737,-0.015674,0.0753182
5738,-0.0156738,0.0753178
5739,-0.0156736,0.0753173
5740,-0.0156734,0.0753168
5741,-0.0156731,0.0753163
5742,-0.0156729,0.0753159
5743,-0.0156727,0.0753154
5744,-0.0156725,0.0753149
5745,-0.0156722,0.0753145
5746,-0.015672,0.075314
5747,-0.0156718,0.0753135
5748,-0.0156716,0.0753131
5749,-0.0156714,0.0753126
5750,-0.0156711,0.0753121
5751,-0.0156709,0.0753117
5752,-0.0156707,0.0753112
5753,-0.0156705,0.0753107
5754,-0.0156703,0.0753103
5755,-0.01567,0.0753098
5756,-0.0156698,0.0753093
5757,-0.0156696,0.0753089
5758,-0.0156694,0.0753084
5759,-0.0156692,0.0753079
5760,-0.0156689,0.0753075
5761,-0.0156687,0.075307
5762,-0.0156685,0.0753065
5763,-0.0156683,0.0753061
5764,-0.0156681,0.0753056
5765,-0.0156678,0.0753051
5766,-0.0156676,0.0753047
5767,-0.0156674,0.0753042
5768,-0.0156672,0.0753038
5769,-0.015667,0.0753033
5770,-0.0156667,0.0753028
5771,-0.0156665,0.0753024
5772,-0.0156663,0.0753019
5773,-0.0156661,0.0753014
5774,-0.0156659,0.075301
5775,-0.0156657,0.0753005
5776,-0.0156654,0.0753001
5777,-0.0156652,0.0752996
5778,-0.015665,0.0752991
5779,-0.0156648,0.0752987
5780,-0.0156646,0.0752982
5781,-0.0156644,0.0752978
5782,-0.0156641,0.0752973
5783,-0.0156639,0.0752968
5784,-0.0156637,0.0752964
5785,-0.0156635,0.0752959
5786,-0.0156633,0.0752955
5787,-0.0156631,0.075295
5788,-0.0156628,0.0752945
5789,-0.0156626,0.0752941
5790,-0.0156624,0.0752936
5791,-0.0156622,0.0752932
5792,-0.015662,0.0752927
5793,-0.0156618,0.0752923
5794,-0.0156615,0.0752918
5795,-0.0156613,0.0752913
5796,-0.0156611,0.0752909
5797,-0.0156609,0.0752904
5798,-0.0156607,0.07529
5799,-0.0156605,0.0752895
5800,-0.0156602,0.0752891
5801,-0.01566,0.0752886
5802,-0.0156598,0.0752881
5803,-0.0156596,0.0752877
5804,-0.0156594,0.0752872
5805,-0.0156592,0.0752868
5806,-0.015659,0.0752863
5807,-0.0156587,0.0752859
5808,-0.0156585,0.0752854
5809,-0.0156583,0.075285
5810,-0.0156581,0.0752845
5811,-0.0156579,0.0752841
5812,-0.0156577,0.0752836
5813,-0.0156575,0.0752832
5814,-0.0156572,0.0752827
5815,-0.015657,0.0752823
5816,-0.0156568,0.0752818
5817,-0.0156566,0.0752813
5818,-0.0156564,0.0752809
5819,-0.0156562,0.0752804
5820,-0.015656,0.07528
5821,-0.0156557,0.0752795
5822,-0.0156555,0.0752791
5823,-0.0156553,0.0752786
5824,-0.0156551,0.0752782
5825,-0.0156549,0.0752777
5826,-0.0156547,0.0752773
5827,-0.0156545,0.0752768
5828,-0.0156543,0.0752764
5829,-0.015654,0.0752759
5830,-0.0156538,0.0752755
5831,-0.0156536,0.075275
5832,-0.0156534,0.0752746
5833,-0.0156532,0.0752741
5834,-0.015653,0.0752737
5835,-0.0156528,0.0752733
5836,-0.0156526,0.0752728
5837,-0.0156523,0.0752724
5838,-0.0156521,0.0752719
5839,-0.0156519,0.0752715
5840,-0.0156517,0.075271
5841,-0.0156515,0.0752706
5842,-0.0156513,0.0752701
5843,-0.0156511,0.0752697
5844,-0.0156509,0.0752692
5845,-0.0156507,0.0752688
5846,-0.0156504,0.0752683
5847,-0.0156502,0.0752679
5848,-0.01565,0.0752675
5849,-0.0156498,0.075267
5850,-0.0156496,0.0752666
5851,-0.0156494,0.0752661
5852,-0.0156492,0.0752657
5853,-0.015649,0.0752652
5854,-0.0156488,0.0752648
5855,-0.0156486,0.0752643
5856,-0.0156483,0.0752639
5857,-0.0156481,0.0752635
5858,-0.0156479,0.075263
5859,-0.0156477,0.0752626
5860,-0.0156475,0.0752621
5861,-0.0156473,0.0752617
5862,-0.0156471,0.0752612
5863,-0.0156469,0.0752608
5864,-0.0156467,0.0752604
5865,-0.0156465,0.0752599
5866,-0.0156463,0.0752595
5867,-0.015646,0.075259
5868,-0.0156458,0.0752586
5869,-0.0156456,0.0752582
5870,-0.0156454,0.0752577
5871,-0.0156452,0.0752573
5872,-0.015645,0.0752568
5873,-0.0156448,0.0752564
5874,-0.0156446,0.075256
5875,-0.0156444,0.0752555
5876,-0.0156442,0.0752551
5877,-0.015644,0.0752546
5878,-0.0156438,0.0752542
5879,-0.0156436,0.0752538
5880,-0.0156433,0.0752533
5881,-0.0156431,0.0752529
5882,-0.0156429,0.0752525
5883,-0.0156427,0.075252
5884,-0.0156425,0.0752516
5885,-0.0156423,0.0752511
5886,-0.0156421,0.0752507
5887,-0.0156419,0.0752503
5888,-0.0156417,0.0752498
5889,-0.0156415,0.0752494
5890,-0.0156413,0.075249
5891,-0.0156411,0.0752485
5892,-0.0156409,0.0752481
5893,-0.0156407,0.0752477
5894,-0.0156405,0.0752472
5895,-0.0156403,0.0752468
5896,-0.01564,0.0752464
5897,-0.0156398,0.0752459
5898,-0.0156396,0.0752455
5899,-0.0156394,0.0752451
5900,-0.0156392,0.0752446
5901,-0.015639,0.0752442
5902,-0.0156388,0.0752438
5903,-0.0156386,0.0752433
5904,-0.0156384,0.0752429
5905,-0.0156382,0.0752425
5906,-0.015638,0.075242
5907,-0.0156378,0.0752416
5908,-0.0156376,0.0752412
5909,-0.0156374,0.0752407
5910,-0.0156372,0.0752403
5911,-0.015637,0.0752399
5912,-0.0156368,0.0752394
5913,-0.0156366,0.075239
5914,-0.0156364,0.0752386
5915,-0.0156362,0.0752381
5916,-0.015636,0.0752377
5917,-0.0156358,0.0752373
5918,-0.0156355,0.0752369
5919,-0.0156353,0.0752364
5920,-0.0156351,0.075236
5921,-0.0156349,0.0752356
5922,-0.0156347,0.0752351
5923,-0.0156345,0.0752347
5924,-0.0156343,0.0752343
5925,-0.0156341,0.0752339
5926,-0.0156339,0.0752334
5927,-0.0156337,0.075233
5928,-0.0156335,0.0752326
5929,-0.0156333,0.0752321
5930,-0.0156331,0.0752317
5931,-0.0156329,0.0752313
5932,-0.0156327,0.0752309
5933,-0.0156325,0.0752304
5934,-0.0156323,0.07523
5935,-0.0156321,0.0752296
5936,-0.0156319,0.0752292
5937,-0.0156317,0.0752287
5938,-0.0156315,0.0752283
5939,-0.0156313,0.0752279
5940,-0.0156311,0.0752275
5941,-0.0156309,0.075227
5942,-0.0156307,0.0752266
5943,-0.0156305,0.0752262
5944,-0.0156303,0.0752258
5945,-0.0156301,0.0752253
5946,-0.0156299,0.0752249
5947,-0.0156297,0.0752245
5948,-0.0156295,0.0752241
5949,-0.0156293,0.0752236
5950,-0.0156291,0.0752232
5951,-0.0156289,0.0752228
5952,-0.0156287,0.0752224
5953,-0.0156285,0.0752219
5954,-0.0156283,0.0752215
5955,-0.0156281,0.0752211
5956,-0.0156279,0.0752207
5957,-0.0156277,0.0752203
5958,-0.0156275,0.0752198
5959,-0.0156273,0.0752194
5960,-0.0156271,0.075219
5961,-0.0156269,0.0752186
5962,-0.0156267,0.0752182
5963,-0.0156265,0.0752177
5964,-0.0156263,0.0752173
5965,-0.0156261,0.0752169
5966,-0.0156259,0.0752165
5967,-0.0156257,0.0752161
5968,-0.0156255,0.0752156
5969,-0.0156253,0.0752152
5970,-0.0156251,0.0752148
5971,-0.0156249,0.0752144
5972,-0.0156247,0.075214
5973,-0.0156245,0.0752135
5974,-0.0156243,0.0752131
5975,-0.0156241,0.0752127
5976,-0.0156239,0.0752123
5977,-0.0156237,0.0752119
5978,-0.0156235,0.0752115
5979,-0.0156233,0.075211
5980,-0.0156231,0.0752106
5981,-0.0156229,0.0752102
5982,-0.0156227,0.0752098
5983,-0.0156225,0.0752094
5984,-0.0156223,0.075209
5985,-0.0156221,0.0752085
5986,-0.0156219,0.0752081
5987,-0.0156217,0.0752077
5988,-0.0156215,0.0752073
5989,-0.0156213,0.0752069
5990,-0.0156212,0.0752065
5991,-0.015621,0.0752061
5992,-0.0156208,0.0752056
5993,-0.0156206,0.0752052
5994,-0.0156204,0.0752048
5995,-0.0156202,0.0752044
5996,-0.01562,0.075204
5997,-0.0156198,0.0752036
5998,-0.0156196,0.0752032
5999,-0.0156194,0.0752027
6000,-0.0156192,0.0752023
6001,-0.015619,0.0752019
6002,-0.0156188,0.0752015
6003,-0.0156186,0.0752011
6004,-0.0156184,0.0752007
6005,-0.0156182,0.0752003
6006,-0.015618,0.0751999
6007,-0.0156178,0.0751994
6008,-0.0156176,0.075199
6009,-0.0156174,0.0751986
6010,-0.0156172,0.0751982
6011,-0.015617,0.0751978
6012,-0.0156168,0.0751974
6013,-0.0156167,0.075197
6014,-0.0156165,0.0751966
6015,-0.0156163,0.0751962
6016,-0.0156161,0.0751958
6017,-0.0156159,0.0751953
6018,-0.0156157,0.0751949
6019,-0.0156155,0.0751945
6020,-0.0156153,0.0751941
6021,-0.0156151,0.0751937
6022,-0.0156149,0.0751933
6023,-0.0156147,0.0751929
6024,-0.0156145,0.0751925
6025,-0.0156143,0.0751921
6026,-0.0156141,0.0751917
6027,-0.0156139,0.0751913
6028,-0.0156137,0.0751909
6029,-0.0156136,0.0751904
6030,-0.0156134,0.07519
6031,-0.0156132,0.0751896
6032,-0.015613,0.0751892
6033,-0.0156128,0.0751888
6034,-0.0156126,0.0751884
6035,-0.0156124,0.075188
6036,-0.0156122,0.0751876
6037,-0.015612,0.0751872
6038,-0.0156118,0.0751868
6039,-0.0156116,0.0751864
6040,-0.0156114,0.075186
6041,-0.0156112,0.0751856
6042,-0.0156111,0.0751852
6043,-0.0156109,0.0751848
6044,-0.0156107,0.0751844
6045,-0.0156105,0.075184
6046,-0.0156103,0.0751836
6047,-0.0156101,0.0751832
6048,-0.0156099,0.0751827
6049,-0.0156097,0.0751823
6050,-0.0156095,0.0751819
6051,-0.0156093,0.0751815
6052,-0.0156091,0.0751811
6053,-0.0156089,0.0751807
6054,-0.0156088,0.0751803
6055,-0.0156086,0.0751799
6056,-0.0156084,0.0751795
6057,-0.0156082,0.0751791
6058,-0.015608,0.0751787
6059,-0.0156078,0.0751783
6060,-0.0156076,0.0751779
6061,-0.0156074,0.0751775
6062,-0.0156072,0.0751771
6063,-0.015607,0.0751767
6064,-0.0156069,0.0751763
6065,-0.0156067,0.0751759
6066,-0.0156065,0.0751755
6067,-0.0156063,0.0751751
6068,-0.0156061,0.0751747
6069,-0.0156059,0.0751743
6070,-0.0156057,0.0751739
6071,-0.0156055,0.0751735
6072,-0.0156053,0.0751731
6073,-0.0156051,0.0751727
6074,-0.015605,0.0751723
6075,-0.0156048,0.0751719
6076,-0.0156046,0.0751715
6077,-0.0156044,0.0751711
6078,-0.0156042,0.0751707
6079,-0.015604,0.0751703
6080,-0.0156038,0.0751699
6081,-0.0156036,0.0751695
6082,-0.0156035,0.0751691
6083,-0.0156033,0.0751688
6084,-0.0156031,0.0751684
6085,-0.0156029,0.075168
6086,-0.0156027,0.0751676
6087,-0.0156025,0.0751672
6088,-0.0156023,0.0751668
6089,-0.0156021,0.0751664
6090,-0.0156019,0.075166
6091,-0.0156018,0.0751656
6092,-0.0156016,0.0751652
6093,-0.0156014,0.0751648
6094,-0.0156012,0.0751644
6095,-0.015601,0.075164
6096,-0.0156008,0.0751636
6097,-0.0156006,0.0751632
6098,-0.0156004,0.0751628
6099,-0.0156003,0.0751624
6100,-0.0156001,0.075162
6101,-0.0155999,0.0751616
6102,-0.0155997,0.0751613
6103,-0.0155995,0.0751609
6104,-0.0155993,0.0751605
6105,-0.0155991,0.0751601
6106,-0.015599,0.0751597
6107,-0.0155988,0.0751593
6108,-0.0155986,0.0751589
6109,-0.0155984,0.0751585
6110,-0.0155982,0.0751581
6111,-0.015598,0.0751577
6112,-0.0155978,0.0751573
6113,-0.0155977,0.0751569
6114,-0.0155975,0.0751566
6115,-0.0155973,0.0751562
6116,-0.0155971,0.0751558
6117,-0.0155969,0.0751554
6118,-0.0155967,0.075155
6119,-0.0155965,0.0751546
6120,-0.0155964,0.0751542
6121,-0.0155962,0.0751538
6122,-0.015596,0.0751534
6123,-0.0155958,0.075153
6124,-0.0155956,0.0751527
6125,-0.0155954,0.0751523
6126,-0.0155953,0.0751519
6127,-0.0155951,0.0751515
6128,-0.0155949,0.0751511
6129,-0.0155947,0.0751507
6130,-0.0155945,0.0751503
6131,-0.0155943,0.0751499
6132,-0.0155941,0.0751496
6133,-0.015594,0.0751492
6134,-0.0155938,0.0751488
6135,-0.0155936,0.0751484
