MPI 3D np=8 -O2,0.203125,0.104646,0.81934,0.000121744,0.381539,6730,85740200000,422105600000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0840022,1.02069,0.000151663,0.381521,6730,85740200000,422105600000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0930074,0.923782,0.000136978,0.381344,6744,85918560000,422983680000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0711882,1.20692,0.000178962,0.38103,6744,85918560000,422983680000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0652677,1.32343,0.000195196,0.380928,6780,86377200000,425241600000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0551034,1.32109,0.000231202,0.329347,5714,72796360000,358382080000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0545703,1.3522,0.00023346,0.328687,5792,73790080000,363274240000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0145844,0.0611476,0.000873537,nan,70,891800000,4390400000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.052926,1.39421,0.000240713,0.328687,5792,73790080000,363274240000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0211213,0.0422228,0.000603184,nan,70,891800000,4390400000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.045491,1.65849,0.000280056,0.310932,5922,75446280000,371427840000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0423774,1.78034,0.000300632,0.310932,5922,75446280000,371427840000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0418275,1.82202,0.000304584,0.310278,5982,76210680000,375191040000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0403964,1.89288,0.000315374,0.310058,6002,76465480000,376445440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0414302,1.89546,0.000307505,0.308206,6164,78529360000,386606080000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0406323,6.27087,0.000313544,0.308112,20000,254800000000,1254400000000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0396086,6.43294,0.000321647,0.307693,20000,254800000000,1254400000000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0391339,6.51098,0.000325549,0.307693,20000,254800000000,1254400000000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0394988,6.45082,0.000322541,0.308112,20000,254800000000,1254400000000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0502897,1.75306,0.000253332,0.382812,6920,88160800000,434022400000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0436396,1.74228,0.000291937,0.309464,5968,76032320000,374312960000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0412159,1.90532,0.000309104,0.308209,6164,78529360000,386606080000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0422977,1.85719,0.000301199,0.30779,6166,78554840000,386731520000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0420556,1.86728,0.000302933,0.308209,6164,78529360000,386606080000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.040516,6.28888,0.000314444,0.308112,20000,254800000000,1254400000000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0392616,6.4898,0.00032449,0.283834,20000,254800000000,1254400000000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0400219,6.36652,0.000318326,0.308113,20000,254800000000,1254400000000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0358175,7.11383,0.000355692,0.308113,20000,254800000000,1254400000000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0387523,4.92934,0.000328754,0.461146,14994,191023560000,940423680000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0038801,65.6683,0.00328342,0.308113,20000,254800000000,1254400000000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0367948,5.19159,0.000346245,0.427147,14994,191023560000,940423680000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0393326,4.85662,0.000323904,0.461146,14994,191023560000,940423680000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0384536,4.96763,0.000331308,0.461146,14994,191023560000,940423680000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0391381,2.73106,0.000325514,0.283704,8390,106888600000,526220800000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0389934,2.7412,0.000326722,0.283704,8390,106888600000,526220800000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0391895,2.72748,0.000325087,0.283704,8390,106888600000,526220800000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0413549,2.58467,0.000308065,0.260583,8390,106888600000,526220800000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0405477,2.63612,0.000314198,0.260583,8390,106888600000,526220800000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0388944,2.74817,0.000327553,0.283704,8390,106888600000,526220800000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0401499,2.66224,0.000317311,0.283704,8390,106888600000,526220800000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.040239,1.94588,0.000316609,0.307773,6146,78300040000,385477120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.038466,1.42019,0.000331201,0.273102,4288,54629120000,268943360000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.04005,1.36657,0.000318102,0.272786,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0385755,1.4188,0.000330261,0.27278,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0409412,1.58763,0.000311178,0.272771,5102,64999480000,319997440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0392001,1.39619,0.000324999,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0413942,1.32219,0.000307772,0.475452,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0393649,1.39035,0.000323639,0.344668,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0394112,1.38872,0.000323258,0.67866,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0394886,1.386,0.000322625,0.67866,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0383592,1.4268,0.000332124,0.0109731,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0399773,1.36905,0.00031868,0.0109731,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0400562,1.36635,0.000318053,0.0109731,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0397339,1.37744,0.000320633,0.0109731,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0390158,1.40279,0.000326534,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0405241,1.35058,0.000314381,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0383326,1.42779,0.000332354,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0403111,1.35772,0.000316042,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0399477,1.37007,0.000318917,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0385236,1.42071,0.000330706,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0395308,1.38452,0.000322281,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0401608,1.3628,0.000317225,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0383485,1.4272,0.000332216,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0385776,1.41873,0.000330244,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0406855,1.34522,0.000313134,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0397704,1.37617,0.000320338,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.000813733,0.0313125,0.0156562,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.00148722,0.0171326,0.00856631,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.00203491,0.0125214,0.00626072,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.000572368,0.0445168,0.0222584,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.00118627,0.0214791,0.0107396,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.00130382,0.0195426,0.00977132,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.00120849,0.0210842,0.0105421,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.000849846,0.0299819,0.014991,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.00180491,0.0141171,0.00705853,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.00142891,0.0178318,0.0089159,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.000589612,0.0432149,0.0216074,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.000550376,0.0462956,0.0231478,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.00242237,0.0105186,0.00525932,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.00252387,0.0100956,0.0050478,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.00254382,0.0100164,0.00500821,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0010311,0.0247115,0.0123558,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.000972939,0.0261887,0.0130943,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.000426292,0.0597713,0.0298857,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.000486011,0.0524268,0.0262134,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.00147845,0.0172343,0.00861715,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0389144,1.40645,0.000327385,0.498781,4296,54731040000,269445120000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.00142043,0.0179383,0.00896913,0.499157,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.00102508,0.0248566,0.0124283,3.51055,2,25480000,125440000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0403373,1.51223,0.000315837,2.23221,4788,60999120000,300303360000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0393261,1.55111,0.000323958,0.225487,4788,60999120000,300303360000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.038834,1.57077,0.000328063,0.225487,4788,60999120000,300303360000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0374269,1.62982,0.000340397,0.225487,4788,60999120000,300303360000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0400402,1.52345,0.00031818,0.225487,4788,60999120000,300303360000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0369527,1.65073,0.000344765,0.225487,4788,60999120000,300303360000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0391163,1.55943,0.000325696,0.225487,4788,60999120000,300303360000,darkslategrey
MPI 3D np=8 -O2,0.203125,0.0397675,1.5339,0.000320362,0.225487,4788,60999120000,300303360000,darkslategrey
